"name","NumRecords","NumOuro","NumPrata","NumBronze"
"PARQUE NATURAL MUNICIPAL CASCATA DO SALSO",0,0,0,0
"PARQUE NATURAL MUNICIPAL LOGEMANN",0,0,0,0
"PARQUE NATURAL MUNICIPAL MANUEL DE BARROS PEREIRA",0,0,0,0
"PARQUE NATURAL MUNICIPAL MATA LESTE",0,0,0,0
"PARQUE NATURAL MUNICIPAL MORRO JOSÉ LUTZENBERGER",0,0,0,0
"PARQUE NATURAL MUNICIPAL MORROS",0,0,0,0
"PARQUE NATURAL MUNICIPAL PAMPA",0,0,0,0
"PARQUE NATURAL MUNICIPAL PINHEIROS",0,0,0,0
"PARQUE NATURAL MUNICIPAL RONDA",0,0,0,0
"PARQUE NATURAL MUNICIPAL SAINT HILAIRE",0,0,0,0
"PARQUE NATURAL MUNICIPAL SERTÃO",0,0,0,0
"REFÚGIO DE VIDA SILVESTRE BANHADO DO MAÇARICO",0,0,0,0
"REFÚGIO DE VIDA SILVESTRE BANHADO DOS PACHECOS",0,0,0,0
"REFÚGIO DE VIDA SILVESTRE ILHA DOS LOBOS",0,0,0,0
"REFÚGIO DE VIDA SILVESTRE MOLHE LESTE",0,0,0,0
"RESERVA BIOLÓGICA BIOPAMPA",0,0,0,0
"RESERVA BIOLÓGICA DÁRVIN JOÃO GEREMIA",0,0,0,0
"RESERVA BIOLÓGICA ESTADUAL MATA PALUDOSA",0,0,0,0
"RESERVA BIOLÓGICA IBICUÍ MIRIM",0,0,0,0
"RESERVA BIOLÓGICA IBIRAPUITÃ",8,8,0,0
"RESERVA BIOLÓGICA LAMI JOSÉ LUTZENBERGER",0,0,0,0
"RESERVA BIOLÓGICA MATO GRANDE",0,0,0,0
"RESERVA BIOLÓGICA SÃO DONATO",0,0,0,0
"RESERVA BIOLÓGICA SERRA GERAL",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BOA VISTA",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BOSQUE DE CANELA",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CHACARA SANANDUVA",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL COSTA DO SERRO",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTADUAL BARBA",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTADUAL MO'Ã",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTADUAL PASSO DO BURACO",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTADUAL SALTO FORQUETA",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTÂNCIA SANTA IZABEL DO BUTUÍ",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTÂNCIA SANTA RITA",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FARROUPILHA",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA BRANQUILHO",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA CANELEIRA",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA CURUPIRA",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA DAS PALMAS",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA ESPORA DE OURO",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA MORRO DE SAPUCAIA",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL GRANJA SÃO ROQUE - RESERVA DO PAREDÃO",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL JARDIM DA PAZ",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MARIANA PIMENTEL",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MATA DO PROFESSOR BAPTISTA",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MINAS DO PAREDÃO",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL O BOSQUE",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PONTAL DA BARRA",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL POSSE DOS FRANCIOSI",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PRÓ-MATA",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RANCHO MIRA-SERRA",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RECANTO DO ROBALO",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA DO CAPÃO GRANDE",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA DOS MANANCIAIS",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA MARAGATO",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA PARTICULAR PROFESSOR DELMAR HARRY DOS REIS",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA PARTICULAR SCHUSTER",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RINCÃO DAS FLORES",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RONCO DO BUGIO",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SANTA BÁRBARA",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÍTIO PORTO DA CAPELA",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SOLAR DAS BORBOLETAS",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL UNISC",0,0,0,0
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL UNIVERSIDADE DE PASSO FUNDO",0,0,0,0
