"name","country","stateProvince","municipality","protectionCategory","UC_ID","source","type","slug"
"MONUMENTO NATURAL MUNICIPAL SERRA DO BOM JARDIM","Brazil","Mato Grosso do Sul","ALCINÓPOLIS (MS)","Proteção Integral",1.997,"cnuc_2025_08.csv","MONA","MONA_MUNICIPAL_SERRA_DO_BOM_JARDIM"
"MONUMENTO NATURAL MUNICIPAL SERRA DO BOM SUCESSO","Brazil","Mato Grosso do Sul","ALCINÓPOLIS (MS)","Proteção Integral",4.322,"cnuc_2025_08.csv","MONA","MONA_MUNICIPAL_SERRA_DO_BOM_SUCESSO"
"MONUMENTO NATURAL MUNICIPAL SERRA DO PANTANAL","Brazil","Mato Grosso do Sul","SONORA (MS)","Proteção Integral",5.146,"cnuc_2025_08.csv","MONA","MONA_MUNICIPAL_SERRA_DO_PANTANAL"
"MONUMENTO NATURAL RIO FORMOSO","Brazil","Mato Grosso do Sul","BONITO (MS)","Proteção Integral",1.571,"cnuc_2025_08.csv","MONA","MONA_RIO_FORMOSO"
"PARQUE ESTADUAL ÁGUAS DO CUIABÁ","Brazil","Mato Grosso","NOBRES (MT) - ROSÁRIO OESTE (MT)","Proteção Integral",454,"cnuc_2025_08.csv","PE","PE_AGUAS_DO_CUIABA"
"PARQUE ESTADUAL ÁGUAS QUENTES","Brazil","Mato Grosso","SANTO ANTÔNIO DO LEVERGER (MT)","Proteção Integral",1.467,"cnuc_2025_08.csv","PE","PE_AGUAS_QUENTES"
"PARQUE ESTADUAL ARAGUAIAA","Brazil","Mato Grosso","NOVO SANTO ANTÔNIO (MT)","Proteção Integral",1.917,"cnuc_2025_08.csv","PE","PE_ARAGUAIAA"
"PARQUE ESTADUAL CRISTALINO","Brazil","Mato Grosso","ALTA FLORESTA (MT) - NOVO MUNDO (MT)","Proteção Integral",1.901,"cnuc_2025_08.csv","PE","PE_CRISTALINO"
"PARQUE ESTADUAL CRISTALINO II","Brazil","Mato Grosso","NOVO MUNDO (MT)","Proteção Integral",1.902,"cnuc_2025_08.csv","PE","PE_CRISTALINO_II"
"PARQUE ESTADUAL DOM OSÓRIO STOFFEL","Brazil","Mato Grosso","RONDONÓPOLIS (MT)","Proteção Integral",460,"cnuc_2025_08.csv","PE","PE_DOM_OSORIO_STOFFEL"
"PARQUE ESTADUAL ENCONTRO DAS ÁGUAS","Brazil","Mato Grosso","BARÃO DE MELGAÇO (MT) - POCONÉ (MT)","Proteção Integral",1.916,"cnuc_2025_08.csv","PE","PE_ENCONTRO_DAS_AGUAS"
"PARQUE ESTADUAL GRUTA DA LAGOA AZUL","Brazil","Mato Grosso","NOBRES (MT)","Proteção Integral",465,"cnuc_2025_08.csv","PE","PE_GRUTA_DA_LAGOA_AZUL"
"PARQUE ESTADUAL GUIRÁ","Brazil","Mato Grosso","CÁCERES (MT)","Proteção Integral",477,"cnuc_2025_08.csv","PE","PE_GUIRA"
"PARQUE ESTADUAL IGARAPÉS DO JURUENA","Brazil","Mato Grosso","COLNIZA (MT) - COTRIGUAÇU (MT)","Proteção Integral",455,"cnuc_2025_08.csv","PE","PE_IGARAPES_DO_JURUENA"
"PARQUE ESTADUAL MÃE BONIFÁCIA","Brazil","Mato Grosso","CUIABÁ (MT)","Proteção Integral",464,"cnuc_2025_08.csv","PE","PE_MAE_BONIFACIA"
"PARQUE ESTADUAL MASSAIRO OKAMURA","Brazil","Mato Grosso","CUIABÁ (MT)","Proteção Integral",480,"cnuc_2025_08.csv","PE","PE_MASSAIRO_OKAMURA"
"PARQUE ESTADUAL MATAS DO SEGREDO","Brazil","Mato Grosso do Sul","CAMPO GRANDE (MS)","Proteção Integral",422,"cnuc_2025_08.csv","PE","PE_MATAS_DO_SEGREDO"
"PARQUE ESTADUAL NASCENTES DO RIO TAQUARI","Brazil","Mato Grosso do Sul","ALCINÓPOLIS (MS) - COSTA RICA (MS)","Proteção Integral",421,"cnuc_2025_08.csv","PE","PE_NASCENTES_DO_RIO_TAQUARI"
"PARQUE ESTADUAL PANTANAL DO RIO NEGRO","Brazil","Mato Grosso do Sul","AQUIDAUANA (MS) - CORUMBÁ (MS)","Proteção Integral",423,"cnuc_2025_08.csv","PE","PE_PANTANAL_DO_RIO_NEGRO"
"PARQUE ESTADUAL PROSA","Brazil","Mato Grosso do Sul","CAMPO GRANDE (MS)","Proteção Integral",419,"cnuc_2025_08.csv","PE","PE_PROSA"
"PARQUE ESTADUAL SERRA AZUL","Brazil","Mato Grosso","BARRA DO GARÇAS (MT)","Proteção Integral",472,"cnuc_2025_08.csv","PE","PE_SERRA_AZUL"
"PARQUE ESTADUAL SERRA RICARDO FRANCO","Brazil","Mato Grosso","VILA BELA DA SANTÍSSIMA TRINDADE (MT)","Proteção Integral",448,"cnuc_2025_08.csv","PE","PE_SERRA_RICARDO_FRANCO"
"PARQUE ESTADUAL SERRA SANTA BÁRBARA","Brazil","Mato Grosso","PONTES E LACERDA (MT) - PORTO ESPERIDIÃO (MT)","Proteção Integral",462,"cnuc_2025_08.csv","PE","PE_SERRA_SANTA_BARBARA"
"PARQUE ESTADUAL TUCUMÃ","Brazil","Mato Grosso","COLNIZA (MT)","Proteção Integral",456,"cnuc_2025_08.csv","PE","PE_TUCUMA"
"PARQUE ESTADUAL VÁRZEAS DO RIO IVINHEMA","Brazil","Mato Grosso do Sul","JATEÍ (MS) - NAVIRAÍ (MS) - TAQUARUSSU (MS)","Proteção Integral",420,"cnuc_2025_08.csv","PE","PE_VARZEAS_DO_RIO_IVINHEMA"
"PARQUE ESTADUAL XINGU","Brazil","Mato Grosso","SANTA CRUZ DO XINGU (MT)","Proteção Integral",470,"cnuc_2025_08.csv","PE","PE_XINGU"
"PARQUE ESTADUAL ZÉ BOLO FLÔ","Brazil","Mato Grosso","CUIABÁ (MT)","Proteção Integral",1.903,"cnuc_2025_08.csv","PE","PE_ZE_BOLO_FLO"
"PARQUE NACIONAL CHAPADA DOS GUIMARÃES","Brazil","Mato Grosso","CHAPADA DOS GUIMARÃES (MT) - CUIABÁ (MT)","Proteção Integral",138,"cnuc_2025_08.csv","PARNA","PARNA_CHAPADA_DOS_GUIMARAES"
"PARQUE NACIONAL PANTANAL MATOGROSSENSE","Brazil","Mato Grosso","POCONÉ (MT)","Proteção Integral",175,"cnuc_2025_08.csv","PARNA","PARNA_PANTANAL_MATOGROSSENSE"
"PARQUE NACIONAL SERRA DA BODOQUENA","Brazil","Mato Grosso do Sul","BODOQUENA (MS) - BONITO (MS) - JARDIM (MS) - PORTO MURTINHO (MS)","Proteção Integral",143,"cnuc_2025_08.csv","PARNA","PARNA_SERRA_DA_BODOQUENA"
"PARQUE NATURAL MUNCIPAL PAULO VIRIATO CORREA DA COSTA","Brazil","Mato Grosso","CLÁUDIA (MT)","Proteção Integral",3.875,"cnuc_2025_08.csv",NA,"PARQUE_NATURAL_MUNCIPAL_PAULO_VIRIATO_CORREA_DA_COSTA"
"PARQUE NATURAL MUNICIPAL ÁGUAS CLARAS","Brazil","Mato Grosso","RONDONÓPOLIS (MT)","Proteção Integral",4.707,"cnuc_2025_08.csv","PNM","PNM_AGUAS_CLARAS"
"PARQUE NATURAL MUNICIPAL APIDO PARU","Brazil","Mato Grosso","RONDONÓPOLIS (MT)","Proteção Integral",4.61,"cnuc_2025_08.csv","PNM","PNM_APIDO_PARU"
"PARQUE NATURAL MUNICIPAL ARARAS","Brazil","Mato Grosso","RONDONÓPOLIS (MT)","Proteção Integral",4.611,"cnuc_2025_08.csv","PNM","PNM_ARARAS"
"PARQUE NATURAL MUNICIPAL AUGUSTO RUSCHI","Brazil","Mato Grosso","JACIARA (MT)","Proteção Integral",4.576,"cnuc_2025_08.csv","PNM","PNM_AUGUSTO_RUSCHI"
"PARQUE NATURAL MUNICIPAL CACIQUE OROCHI","Brazil","Mato Grosso","RONDONÓPOLIS (MT)","Proteção Integral",4.859,"cnuc_2025_08.csv","PNM","PNM_CACIQUE_OROCHI"
"PARQUE NATURAL MUNICIPAL CAPIVARAS","Brazil","Mato Grosso do Sul","TRÊS LAGOAS (MS)","Proteção Integral",2.845,"cnuc_2025_08.csv","PNM","PNM_CAPIVARAS"
"PARQUE NATURAL MUNICIPAL CHICO MENDES","Brazil","Mato Grosso","RONDONÓPOLIS (MT)","Proteção Integral",4.86,"cnuc_2025_08.csv","PNM","PNM_CHICO_MENDES"
"PARQUE NATURAL MUNICIPAL CLAUDINO FRANCIO","Brazil","Mato Grosso","SORRISO (MT)","Proteção Integral",3.775,"cnuc_2025_08.csv","PNM","PNM_CLAUDINO_FRANCIO"
"PARQUE NATURAL MUNICIPAL COLONIZADOR JOSE BIANCHINI","Brazil","Mato Grosso","MARCELÂNDIA (MT)","Proteção Integral",3.701,"cnuc_2025_08.csv","PNM","PNM_COLONIZADOR_JOSE_BIANCHINI"
"PARQUE NATURAL MUNICIPAL CÓRREGO CUMANDAÍ","Brazil","Mato Grosso do Sul","NAVIRAÍ (MS)","Proteção Integral",1.51,"cnuc_2025_08.csv","PNM","PNM_CORREGO_CUMANDAI"
"PARQUE NATURAL MUNICIPAL CÓRREGO LUCAS","Brazil","Mato Grosso","LUCAS DO RIO VERDE (MT)","Proteção Integral",4.447,"cnuc_2025_08.csv","PNM","PNM_CORREGO_LUCAS"
"PARQUE NATURAL MUNICIPAL ESCONDIDINHO","Brazil","Mato Grosso","RONDONÓPOLIS (MT)","Proteção Integral",4.68,"cnuc_2025_08.csv","PNM","PNM_ESCONDIDINHO"
"PARQUE NATURAL MUNICIPAL FLOR DO IPÊ","Brazil","Mato Grosso","VÁRZEA GRANDE (MT)","Proteção Integral",4.622,"cnuc_2025_08.csv","PNM","PNM_FLOR_DO_IPE"
"PARQUE NATURAL MUNICIPAL GLÓRIA DE DOURADOS","Brazil","Mato Grosso do Sul","GLÓRIA DE DOURADOS (MS)","Proteção Integral",4.247,"cnuc_2025_08.csv","PNM","PNM_GLORIA_DE_DOURADOS"
"PARQUE NATURAL MUNICIPAL IZABEL DIAS GOULART","Brazil","Mato Grosso","RONDONÓPOLIS (MT)","Proteção Integral",4.695,"cnuc_2025_08.csv","PNM","PNM_IZABEL_DIAS_GOULART"
"PARQUE NATURAL MUNICIPAL JARDIM BOTÂNICO","Brazil","Mato Grosso","SINOP (MT)","Proteção Integral",3.773,"cnuc_2025_08.csv","PNM","PNM_JARDIM_BOTANICO"
"PARQUE NATURAL MUNICIPAL JUARY MIRANDA DE MORAES","Brazil","Mato Grosso","RONDONÓPOLIS (MT)","Proteção Integral",4.876,"cnuc_2025_08.csv","PNM","PNM_JUARY_MIRANDA_DE_MORAES"
"PARQUE NATURAL MUNICIPAL LAGE","Brazil","Mato Grosso do Sul","COSTA RICA (MS)","Proteção Integral",1.641,"cnuc_2025_08.csv","PNM","PNM_LAGE"
"PARQUE NATURAL MUNICIPAL LAGOA DAS GARÇAS","Brazil","Mato Grosso","JUÍNA (MT)","Proteção Integral",3.801,"cnuc_2025_08.csv","PNM","PNM_LAGOA_DAS_GARCAS"
"PARQUE NATURAL MUNICIPAL LAGOAS CLAUDIA MINGORANCE DURAM","Brazil","Mato Grosso","PEDRA PRETA (MT)","Proteção Integral",4.384,"cnuc_2025_08.csv","PNM","PNM_LAGOAS_CLAUDIA_MINGORANCE_DURAM"
"PARQUE NATURAL MUNICIPAL MARIGHELLA","Brazil","Mato Grosso","RONDONÓPOLIS (MT)","Proteção Integral",4.789,"cnuc_2025_08.csv","PNM","PNM_MARIGHELLA"
"PARQUE NATURAL MUNICIPAL MÁRIO MARQUES DE ALMEIDA","Brazil","Mato Grosso","RONDONÓPOLIS (MT)","Proteção Integral",4.861,"cnuc_2025_08.csv","PNM","PNM_MARIO_MARQUES_DE_ALMEIDA"
"PARQUE NATURAL MUNICIPAL MENINA MOÇA","Brazil","Mato Grosso","RONDONÓPOLIS (MT)","Proteção Integral",4.702,"cnuc_2025_08.csv","PNM","PNM_MENINA_MOCA"
"PARQUE NATURAL MUNICIPAL NASCENTE DO RIO TAQUARI","Brazil","Mato Grosso","ALTO TAQUARI (MT)","Proteção Integral",4.567,"cnuc_2025_08.csv","PNM","PNM_NASCENTE_DO_RIO_TAQUARI"
"PARQUE NATURAL MUNICIPAL NAVIRAÍ","Brazil","Mato Grosso do Sul","NAVIRAÍ (MS)","Proteção Integral",3.619,"cnuc_2025_08.csv","PNM","PNM_NAVIRAI"
"PARQUE NATURAL MUNICIPAL O SEMEADOR","Brazil","Mato Grosso","NOVA MUTUM (MT)","Proteção Integral",4.623,"cnuc_2025_08.csv","PNM","PNM_O_SEMEADOR"
"PARQUE NATURAL MUNICIPAL PARAGEM","Brazil","Mato Grosso do Sul","DOURADOS (MS)","Proteção Integral",1.509,"cnuc_2025_08.csv","PNM","PNM_PARAGEM"
"PARQUE NATURAL MUNICIPAL PARQUE FLORESTAL DE SINOP","Brazil","Mato Grosso","SINOP (MT)","Proteção Integral",3.196,"cnuc_2025_08.csv","PNM","PNM_PARQUE_FLORESTAL_DE_SINOP"
"PARQUE NATURAL MUNICIPAL PIRAPUTANGAS","Brazil","Mato Grosso do Sul","CORUMBÁ (MS)","Proteção Integral",1.581,"cnuc_2025_08.csv","PNM","PNM_PIRAPUTANGAS"
"PARQUE NATURAL MUNICIPAL PIRAY","Brazil","Mato Grosso do Sul","IGUATEMI (MS)","Proteção Integral",4.332,"cnuc_2025_08.csv","PNM","PNM_PIRAY"
"PARQUE NATURAL MUNICIPAL POMBO","Brazil","Mato Grosso do Sul","TRÊS LAGOAS (MS)","Proteção Integral",2.847,"cnuc_2025_08.csv","PNM","PNM_POMBO"
"PARQUE NATURAL MUNICIPAL RADIALISTA LUIZ FERNANDO DE CAMPOS","Brazil","Mato Grosso","RONDONÓPOLIS (MT)","Proteção Integral",3.738,"cnuc_2025_08.csv","PNM","PNM_RADIALISTA_LUIZ_FERNANDO_DE_CAMPOS"
"PARQUE NATURAL MUNICIPAL RAIMUNDO TIVOTTO MASCARELLO","Brazil","Mato Grosso","SAPEZAL (MT)","Proteção Integral",4.352,"cnuc_2025_08.csv","PNM","PNM_RAIMUNDO_TIVOTTO_MASCARELLO"
"PARQUE NATURAL MUNICIPAL RONDONÓPOLIS","Brazil","Mato Grosso","RONDONÓPOLIS (MT)","Proteção Integral",4.56,"cnuc_2025_08.csv","PNM","PNM_RONDONOPOLIS"
"PARQUE NATURAL MUNICIPAL SALTO DO SUCURIÚ","Brazil","Mato Grosso do Sul","COSTA RICA (MS)","Proteção Integral",1.638,"cnuc_2025_08.csv","PNM","PNM_SALTO_DO_SUCURIU"
"PARQUE NATURAL MUNICIPAL TANQUE DO FANCHO","Brazil","Mato Grosso","VÁRZEA GRANDE (MT)","Proteção Integral",4.646,"cnuc_2025_08.csv","PNM","PNM_TANQUE_DO_FANCHO"
"PARQUE NATURAL MUNICIPAL TEMPLO DOS PILARES","Brazil","Mato Grosso do Sul","ALCINÓPOLIS (MS)","Proteção Integral",1.99,"cnuc_2025_08.csv","PNM","PNM_TEMPLO_DOS_PILARES"
"PARQUE NATURAL MUNICIPAL TEREZA DE BENGUELA","Brazil","Mato Grosso","RONDONÓPOLIS (MT)","Proteção Integral",4.751,"cnuc_2025_08.csv","PNM","PNM_TEREZA_DE_BENGUELA"
"PARQUE NATURAL MUNICIPAL UIRAPURU","Brazil","Mato Grosso","NOVA LACERDA (MT)","Proteção Integral",3.153,"cnuc_2025_08.csv","PNM","PNM_UIRAPURU"
"PARQUE NATURAL MUNICIPAL VALE DO ESPERANÇA","Brazil","Mato Grosso","TERRA NOVA DO NORTE (MT)","Proteção Integral",3.616,"cnuc_2025_08.csv","PNM","PNM_VALE_DO_ESPERANCA"
"REFÚGIO DA VIDA SILVESTRE DE COLÍDER","Brazil","Mato Grosso","COLÍDER (MT)","Proteção Integral",3.702,"cnuc_2025_08.csv",NA,"REFUGIO_DA_VIDA_SILVESTRE_DE_COLIDER"
"REFÚGIO DE VIDA SILVESTRE ANTONIO CONSELHEIRO","Brazil","Mato Grosso","RONDONÓPOLIS (MT)","Proteção Integral",4.75,"cnuc_2025_08.csv","REVIS","REVIS_ANTONIO_CONSELHEIRO"
"REFÚGIO DE VIDA SILVESTRE CORIXÃO DA MATA AZUL","Brazil","Mato Grosso","COCALINHO (MT) - NOVO SANTO ANTÔNIO (MT)","Proteção Integral",475,"cnuc_2025_08.csv","REVIS","REVIS_CORIXAO_DA_MATA_AZUL"
"REFÚGIO DE VIDA SILVESTRE MANOEL LISBOA","Brazil","Mato Grosso","RONDONÓPOLIS (MT)","Proteção Integral",4.749,"cnuc_2025_08.csv","REVIS","REVIS_MANOEL_LISBOA"
"REFÚGIO DE VIDA SILVESTRE QUELÔNIOS DO ARAGUAIA","Brazil","Mato Grosso","COCALINHO (MT)","Proteção Integral",476,"cnuc_2025_08.csv","REVIS","REVIS_QUELONIOS_DO_ARAGUAIA"
"REFÚGIO DE VIDA SILVESTRE RIO SUCURIÚ-COSTA RICA","Brazil","Mato Grosso do Sul","COSTA RICA (MS)","Proteção Integral",4.776,"cnuc_2025_08.csv","REVIS","REVIS_RIO_SUCURIU-COSTA_RICA"
"RESERVA BIOLOGICA ARCO VERDE","Brazil","Mato Grosso","RONDONÓPOLIS (MT)","Proteção Integral",4.84,"cnuc_2025_08.csv",NA,"RESERVA_BIOLOGICA_ARCO_VERDE"
"RESERVA BIOLÓGICA CULUENE","Brazil","Mato Grosso","PARANATINGA (MT)","Proteção Integral",457,"cnuc_2025_08.csv","REBIO","REBIO_CULUENE"
"RESERVA BIOLÓGICA RESISTÊNCIA POPULAR","Brazil","Mato Grosso","RONDONÓPOLIS (MT)","Proteção Integral",4.888,"cnuc_2025_08.csv","REBIO","REBIO_RESISTENCIA_POPULAR"
"RESERVA EXTRATIVISTA GUARIBA-ROOSEVELT","Brazil","Mato Grosso","ARIPUANÃ (MT) - COLNIZA (MT) - RONDOLÂNDIA (MT)","Uso Sustentável",463,"cnuc_2025_08.csv","RESEX","RESEX_GUARIBA-ROOSEVELT"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ALEGRIA","Brazil","Mato Grosso do Sul","CORUMBÁ (MS)","Uso Sustentável",1.666,"cnuc_2025_08.csv","RPPN","RPPN_ALEGRIA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ARARA AZUL","Brazil","Mato Grosso do Sul","CORUMBÁ (MS)","Uso Sustentável",1.243,"cnuc_2025_08.csv","RPPN","RPPN_ARARA_AZUL"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ARIVAL ANTÔNIO ZARDO","Brazil","Mato Grosso do Sul","CHAPADÃO DO SUL (MS)","Uso Sustentável",4.496,"cnuc_2025_08.csv","RPPN","RPPN_ARIVAL_ANTONIO_ZARDO"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BURACO DAS ARARAS","Brazil","Mato Grosso do Sul","JARDIM (MS)","Uso Sustentável",2.075,"cnuc_2025_08.csv","RPPN","RPPN_BURACO_DAS_ARARAS"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CABECEIRA DA LAGOA","Brazil","Mato Grosso do Sul","CORGUINHO (MS)","Uso Sustentável",2.066,"cnuc_2025_08.csv","RPPN","RPPN_CABECEIRA_DA_LAGOA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CABECEIRA DO PRATA","Brazil","Mato Grosso do Sul","JARDIM (MS)","Uso Sustentável",2.761,"cnuc_2025_08.csv","RPPN","RPPN_CABECEIRA_DO_PRATA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CACHOEIRAS DO SÃO BENTO","Brazil","Mato Grosso do Sul","COXIM (MS)","Uso Sustentável",2.567,"cnuc_2025_08.csv","RPPN","RPPN_CACHOEIRAS_DO_SAO_BENTO"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CARA DA ONÇA","Brazil","Mato Grosso do Sul","BODOQUENA (MS)","Uso Sustentável",1.982,"cnuc_2025_08.csv","RPPN","RPPN_CARA_DA_ONCA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CISALPINA","Brazil","Mato Grosso do Sul","BRASILÂNDIA (MS)","Uso Sustentável",4.032,"cnuc_2025_08.csv","RPPN","RPPN_CISALPINA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CÓRREGO DO MACACO","Brazil","Mato Grosso do Sul","CHAPADÃO DO SUL (MS)","Uso Sustentável",4.226,"cnuc_2025_08.csv","RPPN","RPPN_CORREGO_DO_MACACO"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CRISTALINO I","Brazil","Mato Grosso","NOVO MUNDO (MT)","Uso Sustentável",2.045,"cnuc_2025_08.csv","RPPN","RPPN_CRISTALINO_I"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CRISTALINO III","Brazil","Mato Grosso","NOVO MUNDO (MT)","Uso Sustentável",1.924,"cnuc_2025_08.csv","RPPN","RPPN_CRISTALINO_III"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL DOURADINHO","Brazil","Mato Grosso do Sul","NOVA ANDRADINA (MS)","Uso Sustentável",2.759,"cnuc_2025_08.csv","RPPN","RPPN_DOURADINHO"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL DUAS PEDRAS","Brazil","Mato Grosso do Sul","BANDEIRANTES (MS)","Uso Sustentável",1.663,"cnuc_2025_08.csv","RPPN","RPPN_DUAS_PEDRAS"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ERNESTO VARGAS BATISTA","Brazil","Mato Grosso do Sul","ELDORADO (MS)","Uso Sustentável",4.036,"cnuc_2025_08.csv","RPPN","RPPN_ERNESTO_VARGAS_BATISTA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTÂNCIA CAIMAN","Brazil","Mato Grosso do Sul","MIRANDA (MS)","Uso Sustentável",2.102,"cnuc_2025_08.csv","RPPN","RPPN_ESTANCIA_CAIMAN"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTÂNCIA ECOLÓGICA SESC - PANTANAL","Brazil","Mato Grosso","BARÃO DE MELGAÇO (MT)","Uso Sustentável",2.314,"cnuc_2025_08.csv","RPPN","RPPN_ESTANCIA_ECOLOGICA_SESC_-_PANTANAL"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTÂNCIA MIMOSA","Brazil","Mato Grosso do Sul","BONITO (MS)","Uso Sustentável",3.172,"cnuc_2025_08.csv","RPPN","RPPN_ESTANCIA_MIMOSA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTÂNCIA SANTA INÊS","Brazil","Mato Grosso do Sul","CAMPO GRANDE (MS)","Uso Sustentável",1.245,"cnuc_2025_08.csv","RPPN","RPPN_ESTANCIA_SANTA_INES"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA ACURIZAL E FAZENDA PENHA","Brazil","Mato Grosso do Sul","CORUMBÁ (MS)","Uso Sustentável",1.233,"cnuc_2025_08.csv","RPPN","RPPN_FAZENDA_ACURIZAL_E_FAZENDA_PENHA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA AMÉRICA","Brazil","Mato Grosso do Sul","BONITO (MS)","Uso Sustentável",1.234,"cnuc_2025_08.csv","RPPN","RPPN_FAZENDA_AMERICA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA BOQUEIRÃO","Brazil","Mato Grosso do Sul","BONITO (MS)","Uso Sustentável",1.191,"cnuc_2025_08.csv","RPPN","RPPN_FAZENDA_BOQUEIRAO"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA CAPÃO BONITO","Brazil","Mato Grosso do Sul","MARACAJU (MS)","Uso Sustentável",1.244,"cnuc_2025_08.csv","RPPN","RPPN_FAZENDA_CAPAO_BONITO"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA ESTÂNCIA DOROCHÊ","Brazil","Mato Grosso","POCONÉ (MT)","Uso Sustentável",1.218,"cnuc_2025_08.csv","RPPN","RPPN_FAZENDA_ESTANCIA_DOROCHE"
